,Fitness,Iteration,Restarts,Time,current_restart,max_iters
1768,96.0,1768,10,0.8002859999999999,1,16384
1769,96.0,1769,10,0.8008641,1,16384
1770,96.0,1770,10,0.8013853999999999,1,16384
1771,96.0,1771,10,0.8019483,1,16384
1772,96.0,1772,10,0.8040046,1,16384
1773,96.0,1773,10,0.805118,1,16384
1774,96.0,1774,10,0.8056506999999999,1,16384
1775,96.0,1775,10,0.8061368999999999,1,16384
1776,97.0,1776,10,0.8066104999999999,1,16384
1777,97.0,1777,10,0.8071233999999999,1,16384
1778,97.0,1778,10,0.8076682,1,16384
1779,97.0,1779,10,0.8081484999999999,1,16384
1780,97.0,1780,10,0.8086591,1,16384
1781,97.0,1781,10,0.8091615,1,16384
1782,97.0,1782,10,0.8096663999999999,1,16384
1783,97.0,1783,10,0.8101518999999999,1,16384
1784,97.0,1784,10,0.8106405,1,16384
1785,97.0,1785,10,0.8110168,1,16384
1786,97.0,1786,10,0.8113714,1,16384
1787,97.0,1787,10,0.8120098,1,16384
1788,97.0,1788,10,0.8125502,1,16384
1789,97.0,1789,10,0.8134699999999999,1,16384
1790,97.0,1790,10,0.8140438999999999,1,16384
1791,97.0,1791,10,0.8145639,1,16384
1792,97.0,1792,10,0.8150852,1,16384
1793,97.0,1793,10,0.8155964,1,16384
1794,97.0,1794,10,0.8160774,1,16384
1795,97.0,1795,10,0.816572,1,16384
1796,97.0,1796,10,0.8171257999999999,1,16384
1797,97.0,1797,10,0.8176393,1,16384
1798,98.0,1798,10,0.8181242999999999,1,16384
1799,98.0,1799,10,0.8186281,1,16384
1800,98.0,1800,10,0.8193632,1,16384
1801,98.0,1801,10,0.8198515999999999,1,16384
1802,98.0,1802,10,0.8202145999999999,1,16384
1803,98.0,1803,10,0.8206051,1,16384
1804,98.0,1804,10,0.8209835999999999,1,16384
1805,98.0,1805,10,0.8213442,1,16384
1806,98.0,1806,10,0.8217196999999999,1,16384
1807,98.0,1807,10,0.8220873,1,16384
1808,98.0,1808,10,0.8224728,1,16384
1809,98.0,1809,10,0.8234018,1,16384
1810,98.0,1810,10,0.8241708999999999,1,16384
1811,98.0,1811,10,0.8700433999999999,1,16384
1812,98.0,1812,10,0.8707843999999999,1,16384
1813,98.0,1813,10,0.8713822,1,16384
1814,98.0,1814,10,0.8718674,1,16384
1815,98.0,1815,10,0.8724067999999999,1,16384
1816,98.0,1816,10,0.8729148999999999,1,16384
1817,98.0,1817,10,0.8734744,1,16384
1818,98.0,1818,10,0.8744116,1,16384
1819,98.0,1819,10,0.8746835,1,16384
1820,98.0,1820,10,0.8748724999999999,1,16384
1821,98.0,1821,10,0.8753415,1,16384
1822,98.0,1822,10,0.8758459,1,16384
1823,98.0,1823,10,0.8763375,1,16384
1824,98.0,1824,10,0.8768113999999999,1,16384
1825,98.0,1825,10,0.877253,1,16384
1826,98.0,1826,10,0.8774603999999999,1,16384
1827,98.0,1827,10,0.8776191999999999,1,16384
1828,98.0,1828,10,0.8777748,1,16384
1829,98.0,1829,10,0.8779245999999999,1,16384
1830,98.0,1830,10,0.8780716,1,16384
1831,98.0,1831,10,0.8782184,1,16384
1832,98.0,1832,10,0.8786069,1,16384
1833,98.0,1833,10,0.8790593,1,16384
1834,98.0,1834,10,0.8795588999999999,1,16384
1835,98.0,1835,10,0.8800583999999999,1,16384
1836,98.0,1836,10,0.880581,1,16384
1837,98.0,1837,10,0.8808147,1,16384
1838,98.0,1838,10,0.8809783999999999,1,16384
1839,98.0,1839,10,0.8811336999999999,1,16384
1840,98.0,1840,10,0.8815504,1,16384
1841,98.0,1841,10,0.8819338,1,16384
1842,98.0,1842,10,0.8823219,1,16384
1843,98.0,1843,10,0.8827402999999999,1,16384
1844,98.0,1844,10,0.8831146999999999,1,16384
1845,98.0,1845,10,0.8834919999999999,1,16384
1846,98.0,1846,10,0.8842665999999999,1,16384
1847,98.0,1847,10,0.885254,1,16384
1848,98.0,1848,10,0.8861968,1,16384
1849,98.0,1849,10,0.8867383999999999,1,16384
1850,98.0,1850,10,0.8872114999999999,1,16384
1851,98.0,1851,10,0.8876826999999999,1,16384
1852,98.0,1852,10,0.8881416,1,16384
1853,98.0,1853,10,0.8886653,1,16384
1854,98.0,1854,10,0.8892276,1,16384
1855,98.0,1855,10,0.8897314999999999,1,16384
1856,98.0,1856,10,0.890211,1,16384
1857,98.0,1857,10,0.8906961,1,16384
1858,98.0,1858,10,0.8911568999999999,1,16384
1859,98.0,1859,10,0.891876,1,16384
1860,98.0,1860,10,0.8924306999999999,1,16384
1861,98.0,1861,10,0.8929971999999999,1,16384
1862,98.0,1862,10,0.8935411999999999,1,16384
1863,98.0,1863,10,0.8944173,1,16384
1864,98.0,1864,10,0.8949931,1,16384
1865,98.0,1865,10,0.8955854,1,16384
1866,98.0,1866,10,0.8961089,1,16384
1867,98.0,1867,10,0.8966202999999999,1,16384
1868,98.0,1868,10,0.8971241,1,16384
1869,98.0,1869,10,0.8976366,1,16384
1870,98.0,1870,10,0.8981819999999999,1,16384
1871,98.0,1871,10,0.8984996999999999,1,16384
1872,98.0,1872,10,0.8986921999999999,1,16384
1873,98.0,1873,10,0.8988526,1,16384
1874,98.0,1874,10,0.8990068999999999,1,16384
1875,98.0,1875,10,0.8991593999999999,1,16384
1876,98.0,1876,10,0.8995196,1,16384
1877,98.0,1877,10,0.9162986999999999,1,16384
1878,98.0,1878,10,0.9169185999999999,1,16384
1879,98.0,1879,10,0.9175342999999999,1,16384
1880,98.0,1880,10,0.9180938,1,16384
1881,98.0,1881,10,0.9186647,1,16384
1882,98.0,1882,10,0.9216023,1,16384
1883,98.0,1883,10,0.9221227999999999,1,16384
1884,98.0,1884,10,0.9231174999999999,1,16384
1885,98.0,1885,10,0.9237565999999999,1,16384
1886,98.0,1886,10,0.9243053,1,16384
1887,98.0,1887,10,0.9322398,1,16384
1888,98.0,1888,10,0.9327114999999999,1,16384
1889,98.0,1889,10,0.9331282,1,16384
1890,98.0,1890,10,0.934094,1,16384
1891,98.0,1891,10,0.9347335,1,16384
1892,98.0,1892,10,0.9353904999999999,1,16384
1893,98.0,1893,10,0.9378742999999999,1,16384
1894,98.0,1894,10,0.9385467999999999,1,16384
1895,98.0,1895,10,0.9390873,1,16384
1896,98.0,1896,10,0.9395992999999999,1,16384
1897,98.0,1897,10,0.9401151,1,16384
1898,98.0,1898,10,0.9406542999999999,1,16384
1899,98.0,1899,10,0.9411727,1,16384
1900,98.0,1900,10,0.9416547999999999,1,16384
1901,98.0,1901,10,0.9421968,1,16384
1902,98.0,1902,10,0.9427255,1,16384
1903,98.0,1903,10,0.9432225,1,16384
1904,98.0,1904,10,0.9437574999999999,1,16384
1905,98.0,1905,10,0.9450295,1,16384
1906,98.0,1906,10,0.9455119999999999,1,16384
1907,98.0,1907,10,0.9458015,1,16384
1908,98.0,1908,10,0.9460890999999999,1,16384
1909,98.0,1909,10,0.9464695,1,16384
1910,98.0,1910,10,0.9467726,1,16384
1911,98.0,1911,10,0.9470909999999999,1,16384
1912,98.0,1912,10,0.9480278,1,16384
1913,98.0,1913,10,0.9486467,1,16384
1914,98.0,1914,10,0.9489749,1,16384
1915,98.0,1915,10,0.9492906999999999,1,16384
1916,98.0,1916,10,0.9496159,1,16384
1917,98.0,1917,10,0.9498930999999999,1,16384
1918,99.0,1918,10,0.9501719,1,16384
1919,99.0,1919,10,0.9504634999999999,1,16384
1920,99.0,1920,10,0.9507610999999999,1,16384
1921,99.0,1921,10,0.9510379,1,16384
1922,99.0,1922,10,0.9513358,1,16384
1923,99.0,1923,10,0.9516064999999999,1,16384
1924,99.0,1924,10,0.9518797999999999,1,16384
1925,99.0,1925,10,0.9521824999999999,1,16384
1926,99.0,1926,10,0.9581057,1,16384
1927,99.0,1927,10,0.9584001,1,16384
1928,99.0,1928,10,0.9586722,1,16384
1929,99.0,1929,10,0.9589420999999999,1,16384
1930,99.0,1930,10,0.9592664999999999,1,16384
1931,99.0,1931,10,0.9595844,1,16384
1932,99.0,1932,10,0.9598741999999999,1,16384
1933,99.0,1933,10,0.9601672,1,16384
1934,99.0,1934,10,0.9604364,1,16384
1935,99.0,1935,10,0.9607028999999999,1,16384
1936,99.0,1936,10,0.9609656,1,16384
1937,99.0,1937,10,0.9612303,1,16384
1938,99.0,1938,10,0.9615009,1,16384
1939,99.0,1939,10,0.9617812,1,16384
1940,99.0,1940,10,0.9620519999999999,1,16384
1941,99.0,1941,10,0.9623647,1,16384
1942,99.0,1942,10,0.9626566,1,16384
1943,99.0,1943,10,0.9629300999999999,1,16384
1944,99.0,1944,10,0.9634933999999999,1,16384
1945,99.0,1945,10,0.9640871,1,16384
1946,99.0,1946,10,0.9646009999999999,1,16384
1947,99.0,1947,10,0.9657908,1,16384
1948,99.0,1948,10,0.9674512,1,16384
1949,99.0,1949,10,0.9680749,1,16384
1950,99.0,1950,10,0.9685897,1,16384
1951,99.0,1951,10,0.9709665999999999,1,16384
1952,99.0,1952,10,0.9721578999999999,1,16384
1953,99.0,1953,10,0.9728085,1,16384
1954,99.0,1954,10,0.9734486,1,16384
1955,99.0,1955,10,0.9739802,1,16384
1956,99.0,1956,10,0.9745733,1,16384
1957,99.0,1957,10,0.9755358999999999,1,16384
1958,99.0,1958,10,0.9759633,1,16384
1959,99.0,1959,10,0.9762957,1,16384
1960,99.0,1960,10,0.9765617999999999,1,16384
1961,99.0,1961,10,0.9768142,1,16384
1962,99.0,1962,10,0.9776893,1,16384
1963,99.0,1963,10,0.9780384,1,16384
1964,99.0,1964,10,0.9783432,1,16384
1965,99.0,1965,10,0.978614,1,16384
1966,99.0,1966,10,0.978883,1,16384
1967,99.0,1967,10,0.9791905999999999,1,16384
1968,99.0,1968,10,0.9794632999999999,1,16384
1969,99.0,1969,10,0.9797501999999999,1,16384
1970,99.0,1970,10,0.9800148,1,16384
1971,99.0,1971,10,0.9803868,1,16384
1972,99.0,1972,10,0.9808136,1,16384
1973,99.0,1973,10,0.9813356,1,16384
1974,99.0,1974,10,0.9818832999999999,1,16384
1975,99.0,1975,10,0.9824212,1,16384
1976,99.0,1976,10,0.9829880999999999,1,16384
1977,99.0,1977,10,0.9835636999999999,1,16384
1978,99.0,1978,10,0.9841106,1,16384
1979,99.0,1979,10,0.984621,1,16384
1980,99.0,1980,10,0.9850591999999999,1,16384
1981,99.0,1981,10,0.9867136999999999,1,16384
1982,99.0,1982,10,0.9873472999999999,1,16384
1983,99.0,1983,10,0.9878984,1,16384
1984,99.0,1984,10,0.9885043,1,16384
1985,99.0,1985,10,0.9890796,1,16384
1986,99.0,1986,10,0.989516,1,16384
1987,99.0,1987,10,0.9899239,1,16384
1988,99.0,1988,10,0.990135,1,16384
1989,99.0,1989,10,0.9903114999999999,1,16384
1990,99.0,1990,10,0.9904757,1,16384
1991,99.0,1991,10,0.9906402999999999,1,16384
1992,99.0,1992,10,0.9907988,1,16384
1993,99.0,1993,10,0.9909598,1,16384
1994,99.0,1994,10,0.9913769,1,16384
1995,99.0,1995,10,0.9917798,1,16384
1996,99.0,1996,10,0.9920692,1,16384
1997,99.0,1997,10,0.992235,1,16384
1998,99.0,1998,10,0.9923974,1,16384
1999,99.0,1999,10,0.9925887,1,16384
2000,99.0,2000,10,0.9929049999999999,1,16384
2001,99.0,2001,10,0.9933966,1,16384
2002,99.0,2002,10,0.9939340999999999,1,16384
2003,99.0,2003,10,0.9944088,1,16384
2004,99.0,2004,10,0.9948148,1,16384
2005,99.0,2005,10,0.9951987999999999,1,16384
2006,99.0,2006,10,0.9957727999999999,1,16384
2007,99.0,2007,10,0.9961603,1,16384
2008,99.0,2008,10,0.9963624999999999,1,16384
2009,99.0,2009,10,0.9965339,1,16384
2010,99.0,2010,10,0.996701,1,16384
2011,99.0,2011,10,0.9968693,1,16384
2012,99.0,2012,10,0.9970458999999999,1,16384
2013,99.0,2013,10,0.9972103999999999,1,16384
2014,99.0,2014,10,0.9973702,1,16384
2015,99.0,2015,10,0.9975292,1,16384
2016,99.0,2016,10,0.997701,1,16384
2017,99.0,2017,10,0.9978663999999999,1,16384
2018,99.0,2018,10,0.9981907999999999,1,16384
2019,99.0,2019,10,0.9986929,1,16384
2020,99.0,2020,10,0.9993084999999999,1,16384
2021,99.0,2021,10,0.9997858999999999,1,16384
2022,99.0,2022,10,1.0002550000000001,1,16384
2023,99.0,2023,10,1.0005915,1,16384
2024,99.0,2024,10,1.0007887,1,16384
2025,99.0,2025,10,1.0009582000000001,1,16384
2026,99.0,2026,10,1.0011337,1,16384
2027,99.0,2027,10,1.0012942,1,16384
2028,99.0,2028,10,1.0014535,1,16384
2029,99.0,2029,10,1.0016142000000001,1,16384
2030,99.0,2030,10,1.0017724000000001,1,16384
2031,99.0,2031,10,1.0019299000000002,1,16384
2032,99.0,2032,10,1.0026188,1,16384
2033,99.0,2033,10,1.0041199,1,16384
2034,99.0,2034,10,1.004723,1,16384
2035,99.0,2035,10,1.0053536,1,16384
2036,99.0,2036,10,1.006258,1,16384
2037,99.0,2037,10,1.0067944,1,16384
2038,99.0,2038,10,1.0073098,1,16384
2039,99.0,2039,10,1.0078624,1,16384
2040,99.0,2040,10,1.0083204000000001,1,16384
2041,99.0,2041,10,1.0087538,1,16384
2042,99.0,2042,10,1.0093933000000002,1,16384
2043,99.0,2043,10,1.0098723,1,16384
2044,99.0,2044,10,1.0104605,1,16384
2045,99.0,2045,10,1.0110471,1,16384
2046,99.0,2046,10,1.0116086,1,16384
2047,99.0,2047,10,1.0121971,1,16384
2048,99.0,2048,10,1.0127207,1,16384
2049,99.0,2049,10,1.013361,1,16384
2050,99.0,2050,10,1.0140004,1,16384
2051,99.0,2051,10,1.0146021,1,16384
2052,99.0,2052,10,1.0152314,1,16384
2053,99.0,2053,10,1.0159635,1,16384
2054,99.0,2054,10,1.0164593,1,16384
2055,99.0,2055,10,1.0169417,1,16384
2056,99.0,2056,10,1.0178388,1,16384
2057,99.0,2057,10,1.0185198,1,16384
2058,99.0,2058,10,1.0196992,1,16384
2059,99.0,2059,10,1.020547,1,16384
2060,99.0,2060,10,1.0217159,1,16384
2061,99.0,2061,10,1.0223431,1,16384
2062,99.0,2062,10,1.0229779,1,16384
2063,99.0,2063,10,1.0236153000000001,1,16384
2064,99.0,2064,10,1.0244626000000001,1,16384
2065,99.0,2065,10,1.0251795000000001,1,16384
2066,99.0,2066,10,1.0257246,1,16384
2067,99.0,2067,10,1.0701392,1,16384
2068,99.0,2068,10,1.0707252,1,16384
2069,99.0,2069,10,1.0713186000000001,1,16384
2070,99.0,2070,10,1.0720809,1,16384
2071,99.0,2071,10,1.0725431,1,16384
2072,99.0,2072,10,1.0728375,1,16384
2073,99.0,2073,10,1.0730065,1,16384
2074,99.0,2074,10,1.0731694,1,16384
2075,99.0,2075,10,1.0733288,1,16384
2076,99.0,2076,10,1.0734901000000001,1,16384
2077,99.0,2077,10,1.0736514000000001,1,16384
2078,99.0,2078,10,1.0738547,1,16384
2079,99.0,2079,10,1.0744639,1,16384
2080,99.0,2080,10,1.0750379,1,16384
2081,99.0,2081,10,1.0756869,1,16384
2082,99.0,2082,10,1.0763279000000001,1,16384
2083,99.0,2083,10,1.0768496,1,16384
2084,99.0,2084,10,1.0773263,1,16384
2085,99.0,2085,10,1.0777001000000002,1,16384
2086,99.0,2086,10,1.0783363000000001,1,16384
2087,99.0,2087,10,1.0788753,1,16384
2088,99.0,2088,10,1.0790846,1,16384
2089,99.0,2089,10,1.0792588,1,16384
2090,99.0,2090,10,1.0794248,1,16384
2091,99.0,2091,10,1.0795879000000002,1,16384
2092,99.0,2092,10,1.0798706,1,16384
2093,99.0,2093,10,1.0800804000000002,1,16384
2094,99.0,2094,10,1.0802521,1,16384
2095,99.0,2095,10,1.080417,1,16384
2096,99.0,2096,10,1.0805811,1,16384
2097,99.0,2097,10,1.0807478000000001,1,16384
2098,99.0,2098,10,1.0813662000000002,1,16384
2099,99.0,2099,10,1.0819505,1,16384
2100,99.0,2100,10,1.0825228,1,16384
2101,99.0,2101,10,1.0830962,1,16384
2102,99.0,2102,10,1.0836641,1,16384
2103,99.0,2103,10,1.0842698000000002,1,16384
2104,99.0,2104,10,1.0848892,1,16384
2105,99.0,2105,10,1.0854544000000002,1,16384
2106,99.0,2106,10,1.0863108000000001,1,16384
2107,99.0,2107,10,1.086499,1,16384
2108,99.0,2108,10,1.0871031,1,16384
2109,99.0,2109,10,1.0877933,1,16384
2110,99.0,2110,10,1.0884405000000001,1,16384
2111,99.0,2111,10,1.0890758,1,16384
2112,99.0,2112,10,1.0896914,1,16384
2113,99.0,2113,10,1.0902904,1,16384
2114,99.0,2114,10,1.0908758,1,16384
2115,99.0,2115,10,1.0914524,1,16384
2116,99.0,2116,10,1.0919663000000002,1,16384
2117,99.0,2117,10,1.0923882,1,16384
2118,99.0,2118,10,1.0927624,1,16384
2119,99.0,2119,10,1.0929418,1,16384
2120,99.0,2120,10,1.0931089,1,16384
2121,99.0,2121,10,1.0932730000000002,1,16384
2122,99.0,2122,10,1.0934361000000001,1,16384
2123,99.0,2123,10,1.0935997,1,16384
2124,99.0,2124,10,1.0939357,1,16384
2125,99.0,2125,10,1.0945322,1,16384
2126,99.0,2126,10,1.0951151000000001,1,16384
2127,99.0,2127,10,1.0957725,1,16384
2128,99.0,2128,10,1.0963766000000001,1,16384
2129,99.0,2129,10,1.0970068000000002,1,16384
2130,99.0,2130,10,1.0976385,1,16384
2131,99.0,2131,10,1.0983196000000002,1,16384
2132,99.0,2132,10,1.0989327,1,16384
2133,99.0,2133,10,1.099531,1,16384
2134,99.0,2134,10,1.1001401,1,16384
2135,99.0,2135,10,1.1007755000000001,1,16384
2136,99.0,2136,10,1.1013914,1,16384
2137,99.0,2137,10,1.1020293,1,16384
2138,99.0,2138,10,1.1027848,1,16384
2139,99.0,2139,10,1.1034052,1,16384
2140,99.0,2140,10,1.1041278,1,16384
2141,99.0,2141,10,1.1047742,1,16384
2142,99.0,2142,10,1.1053789,1,16384
2143,99.0,2143,10,1.1059783,1,16384
2144,99.0,2144,10,1.1066016,1,16384
2145,99.0,2145,10,1.1071943,1,16384
2146,99.0,2146,10,1.1078564,1,16384
2147,99.0,2147,10,1.1084505,1,16384
2148,99.0,2148,10,1.1089499,1,16384
2149,99.0,2149,10,1.10928,1,16384
2150,99.0,2150,10,1.1095853,1,16384
2151,99.0,2151,10,1.110155,1,16384
2152,99.0,2152,10,1.1108230000000001,1,16384
2153,99.0,2153,10,1.1115396,1,16384
2154,99.0,2154,10,1.1117868,1,16384
2155,99.0,2155,10,1.1119634,1,16384
2156,99.0,2156,10,1.1121321,1,16384
2157,99.0,2157,10,1.1122987,1,16384
2158,99.0,2158,10,1.112465,1,16384
2159,99.0,2159,10,1.1126318000000002,1,16384
2160,99.0,2160,10,1.1128235,1,16384
2161,99.0,2161,10,1.1129917,1,16384
2162,99.0,2162,10,1.1131566000000002,1,16384
2163,99.0,2163,10,1.1133222,1,16384
2164,99.0,2164,10,1.1134869,1,16384
2165,99.0,2165,10,1.1136523,1,16384
2166,99.0,2166,10,1.1141,1,16384
2167,99.0,2167,10,1.114536,1,16384
2168,99.0,2168,10,1.1147663,1,16384
2169,99.0,2169,10,1.1149381,1,16384
2170,99.0,2170,10,1.1151057,1,16384
2171,99.0,2171,10,1.1152716,1,16384
2172,99.0,2172,10,1.115437,1,16384
2173,99.0,2173,10,1.1156013,1,16384
2174,99.0,2174,10,1.1160495000000001,1,16384
2175,99.0,2175,10,1.1164842000000001,1,16384
2176,99.0,2176,10,1.1167686000000001,1,16384
2177,99.0,2177,10,1.1169494,1,16384
2178,99.0,2178,10,1.1173887,1,16384
2179,99.0,2179,10,1.1178584,1,16384
2180,99.0,2180,10,1.1182824,1,16384
2181,99.0,2181,10,1.1187674,1,16384
2182,99.0,2182,10,1.1201486,1,16384
2183,99.0,2183,10,1.1208846000000001,1,16384
2184,99.0,2184,10,1.1215167000000001,1,16384
2185,99.0,2185,10,1.1221627,1,16384
2186,99.0,2186,10,1.122797,1,16384
2187,99.0,2187,10,1.1234145,1,16384
2188,99.0,2188,10,1.1240286000000002,1,16384
2189,99.0,2189,10,1.1246709000000001,1,16384
2190,99.0,2190,10,1.1251888,1,16384
2191,99.0,2191,10,1.1256344,1,16384
2192,99.0,2192,10,1.1261292,1,16384
2193,99.0,2193,10,1.1265637000000002,1,16384
2194,99.0,2194,10,1.1267565000000002,1,16384
2195,99.0,2195,10,1.1269305,1,16384
2196,99.0,2196,10,1.1270998,1,16384
2197,99.0,2197,10,1.1277587,1,16384
2198,99.0,2198,10,1.1282148,1,16384
2199,99.0,2199,10,1.128633,1,16384
2200,99.0,2200,10,1.1288232,1,16384
2201,99.0,2201,10,1.1289959,1,16384
2202,99.0,2202,10,1.1291667,1,16384
2203,99.0,2203,10,1.1293355,1,16384
2204,99.0,2204,10,1.1295041000000001,1,16384
2205,99.0,2205,10,1.1298895,1,16384
2206,99.0,2206,10,1.1305197,1,16384
2207,99.0,2207,10,1.1310936,1,16384
2208,99.0,2208,10,1.1315369,1,16384
2209,99.0,2209,10,1.1320233,1,16384
2210,99.0,2210,10,1.1324793,1,16384
2211,99.0,2211,10,1.1329087,1,16384
2212,99.0,2212,10,1.13355,1,16384
2213,99.0,2213,10,1.133971,1,16384
2214,99.0,2214,10,1.1341768,1,16384
2215,99.0,2215,10,1.1343539,1,16384
2216,99.0,2216,10,1.1345278,1,16384
2217,99.0,2217,10,1.1349102,1,16384
2218,99.0,2218,10,1.1353874000000002,1,16384
2219,99.0,2219,10,1.1366610000000001,1,16384
2220,99.0,2220,10,1.1381145000000001,1,16384
2221,99.0,2221,10,1.1389932,1,16384
2222,99.0,2222,10,1.1392090000000001,1,16384
2223,99.0,2223,10,1.1393869,1,16384
2224,99.0,2224,10,1.1395605,1,16384
2225,99.0,2225,10,1.1400059,1,16384
2226,99.0,2226,10,1.140438,1,16384
2227,99.0,2227,10,1.1408773,1,16384
2228,99.0,2228,10,1.1413151000000001,1,16384
2229,99.0,2229,10,1.1418616000000001,1,16384
2230,99.0,2230,10,1.1424991,1,16384
2231,99.0,2231,10,1.1431364000000002,1,16384
2232,99.0,2232,10,1.1437802000000001,1,16384
2233,99.0,2233,10,1.1443931,1,16384
2234,99.0,2234,10,1.1450226000000001,1,16384
2235,99.0,2235,10,1.1456802000000001,1,16384
2236,99.0,2236,10,1.1463194,1,16384
2237,99.0,2237,10,1.1469453,1,16384
2238,100.0,2238,10,1.1476462,1,16384
2239,100.0,2239,10,1.1480768000000001,1,16384
2240,100.0,2240,10,1.148299,1,16384
2241,100.0,2241,10,1.1484801,1,16384
2242,100.0,2242,10,1.1488563,1,16384
2243,100.0,2243,10,1.1492958,1,16384
2244,100.0,2244,10,1.1502777,1,16384
2245,100.0,2245,10,1.1513795,1,16384
2246,100.0,2246,10,1.1520245,1,16384
2247,100.0,2247,10,1.1532179,1,16384
2248,100.0,2248,10,1.1540516,1,16384
2249,100.0,2249,10,1.1547975000000001,1,16384
2250,100.0,2250,10,1.1554365,1,16384
2251,100.0,2251,10,1.1560857,1,16384
2252,100.0,2252,10,1.1565795,1,16384
2253,100.0,2253,10,1.1567800000000001,1,16384
2254,100.0,2254,10,1.1569594,1,16384
2255,100.0,2255,10,1.1571329000000001,1,16384
2256,100.0,2256,10,1.1573058,1,16384
2257,100.0,2257,10,1.1574811,1,16384
2258,100.0,2258,10,1.1580755,1,16384
2259,100.0,2259,10,1.1582961,1,16384
2260,100.0,2260,10,1.1584754000000002,1,16384
2261,100.0,2261,10,1.1587841,1,16384
2262,100.0,2262,10,1.1589713000000001,1,16384
2263,100.0,2263,10,1.1591469,1,16384
2264,100.0,2264,10,1.1593508000000001,1,16384
2265,100.0,2265,10,1.1596287,1,16384
2266,100.0,2266,10,1.159898,1,16384
2267,100.0,2267,10,1.1601151,1,16384
2268,100.0,2268,10,1.160333,1,16384
2269,100.0,2269,10,1.1605576,1,16384
2270,100.0,2270,10,1.1607901,1,16384
2271,100.0,2271,10,1.1609722,1,16384
2272,100.0,2272,10,1.1611476,1,16384
2273,100.0,2273,10,1.1613224,1,16384
2274,100.0,2274,10,1.161496,1,16384
2275,100.0,2275,10,1.1620146,1,16384
2276,100.0,2276,10,1.1622258,1,16384
2277,100.0,2277,10,1.1624048,1,16384
2278,100.0,2278,10,1.1627059,1,16384
2279,100.0,2279,10,1.1631475,1,16384
2280,100.0,2280,10,1.1636674,1,16384
2281,100.0,2281,10,1.1643369000000001,1,16384
2282,100.0,2282,10,1.1649767,1,16384
2283,100.0,2283,10,1.1656607,1,16384
2284,100.0,2284,10,1.1663206000000002,1,16384
2285,100.0,2285,10,1.1668193,1,16384
2286,100.0,2286,10,1.1672881000000002,1,16384
2287,100.0,2287,10,1.167926,1,16384
2288,100.0,2288,10,1.1684296,1,16384
2289,100.0,2289,10,1.1690857000000001,1,16384
2290,100.0,2290,10,1.1703077000000002,1,16384
2291,100.0,2291,10,1.1710333000000002,1,16384
2292,100.0,2292,10,1.1716722000000002,1,16384
2293,100.0,2293,10,1.1723352,1,16384
2294,100.0,2294,10,1.1730328,1,16384
2295,100.0,2295,10,1.1737098000000001,1,16384
2296,100.0,2296,10,1.1741865,1,16384
2297,100.0,2297,10,1.1745915,1,16384
2298,100.0,2298,10,1.1748162,1,16384
2299,100.0,2299,10,1.1750195,1,16384
2300,100.0,2300,10,1.1752141,1,16384
2301,100.0,2301,10,1.1754605,1,16384
2302,100.0,2302,10,1.1759611,1,16384
2303,100.0,2303,10,1.176415,1,16384
2304,100.0,2304,10,1.1768961,1,16384
2305,100.0,2305,10,1.1774031,1,16384
2306,100.0,2306,10,1.1779029,1,16384
2307,100.0,2307,10,1.1783211,1,16384
2308,100.0,2308,10,1.1786050000000001,1,16384
2309,100.0,2309,10,1.179051,1,16384
2310,100.0,2310,10,1.1795196000000001,1,16384
2311,100.0,2311,10,1.1799773,1,16384
2312,100.0,2312,10,1.1801668,1,16384
2313,100.0,2313,10,1.1803463,1,16384
2314,100.0,2314,10,1.1806202000000001,1,16384
2315,100.0,2315,10,1.1808336000000001,1,16384
2316,100.0,2316,10,1.1810156,1,16384
2317,100.0,2317,10,1.1811937000000001,1,16384
2318,100.0,2318,10,1.18137,1,16384
2319,100.0,2319,10,1.1818204,1,16384
2320,100.0,2320,10,1.1821797,1,16384
2321,100.0,2321,10,1.1825211,1,16384
2322,100.0,2322,10,1.182731,1,16384
2323,100.0,2323,10,1.1829151,1,16384
2324,100.0,2324,10,1.1830934,1,16384
2325,100.0,2325,10,1.1832702000000002,1,16384
2326,100.0,2326,10,1.1834522,1,16384
2327,100.0,2327,10,1.1839284,1,16384
2328,100.0,2328,10,1.1843785,1,16384
2329,100.0,2329,10,1.1848982000000001,1,16384
2330,100.0,2330,10,1.1853954,1,16384
2331,100.0,2331,10,1.1868181,1,16384
2332,100.0,2332,10,1.1881035,1,16384
2333,100.0,2333,10,1.1887533000000001,1,16384
2334,100.0,2334,10,1.1894992,1,16384
2335,100.0,2335,10,1.1900033,1,16384
2336,100.0,2336,10,1.1901981000000001,1,16384
2337,100.0,2337,10,1.1903806000000001,1,16384
2338,100.0,2338,10,1.1907796000000002,1,16384
2339,100.0,2339,10,1.1912318000000002,1,16384
2340,100.0,2340,10,1.1917201000000002,1,16384
2341,100.0,2341,10,1.1921761,1,16384
2342,100.0,2342,10,1.1925205,1,16384
2343,100.0,2343,10,1.1927029,1,16384
2344,100.0,2344,10,1.1928812,1,16384
2345,100.0,2345,10,1.1930585,1,16384
2346,100.0,2346,10,1.193235,1,16384
2347,100.0,2347,10,1.1934119,1,16384
2348,100.0,2348,10,1.1938636,1,16384
2349,100.0,2349,10,1.1943148000000001,1,16384
2350,100.0,2350,10,1.1947905,1,16384
2351,100.0,2351,10,1.1952536,1,16384
