,Fitness,Iteration,Restarts,Time,current_restart,max_iters
615,84.0,615,10,0.5604633,0,16384
616,84.0,616,10,0.5611128,0,16384
617,84.0,617,10,0.5616416,0,16384
618,84.0,618,10,0.5622163,0,16384
619,84.0,619,10,0.5627471999999999,0,16384
620,84.0,620,10,0.5643524,0,16384
621,84.0,621,10,0.5649793999999999,0,16384
622,84.0,622,10,0.5654971,0,16384
623,84.0,623,10,0.5660337,0,16384
624,84.0,624,10,0.5665598,0,16384
625,84.0,625,10,0.5671649,0,16384
626,84.0,626,10,0.5676865999999999,0,16384
627,84.0,627,10,0.5690289999999999,0,16384
628,84.0,628,10,0.5699352999999999,0,16384
629,84.0,629,10,0.5708065,0,16384
630,84.0,630,10,0.5719148999999999,0,16384
631,84.0,631,10,0.5730025,0,16384
632,84.0,632,10,0.573757,0,16384
633,84.0,633,10,0.5747907999999999,0,16384
634,84.0,634,10,0.5760287999999999,0,16384
635,84.0,635,10,0.5769510999999999,0,16384
636,84.0,636,10,0.5778802,0,16384
637,84.0,637,10,0.5787426,0,16384
638,84.0,638,10,0.5796243,0,16384
639,84.0,639,10,0.5812987,0,16384
640,84.0,640,10,0.5818920999999999,0,16384
641,84.0,641,10,0.5824630999999999,0,16384
642,84.0,642,10,0.5830989,0,16384
643,84.0,643,10,0.5836927,0,16384
644,84.0,644,10,0.5842639999999999,0,16384
645,84.0,645,10,0.5849781999999999,0,16384
646,84.0,646,10,0.5857836999999999,0,16384
647,84.0,647,10,0.5863596999999999,0,16384
648,84.0,648,10,0.5869998999999999,0,16384
649,84.0,649,10,0.5875878,0,16384
